sl,aspect,ecen,foam,narrow,pa,pd,plb,rec,target
23210,0.537086156,1.319155669,1.009581982,2.408818357,2.983906422,0.533512965,0.600360823,0.843527392,toona_sinensis
23211,0.662616799,1.375426647,1.017454985,2.364295513,2.812623495,0.067377074,0.577965512,0.748958595,toona_sinensis
23212,0.883521402,3.20983484,1.004922134,4.690206094,134.0956349,9.853870163,0.001974853,0.46839079,toona_sinensis
23213,0.662237742,3.572167229,1.001689365,6.238231279,202.0087451,7.767045331,0.001193116,0.749293783,toona_sinensis
23214,0.580947502,1.451910408,1.000022406,2.633620853,1.887399489,0.682792719,0.780895251,0.81394103,toona_sinensis
23215,0.794808773,3.649552328,1.000000824,5.864314688,214.8886376,7.974357815,0.001031405,0.606859963,toona_sinensis
23216,0.464990555,1.509750437,1.000032877,2.846262535,1.488939941,0.786986741,0.921790287,0.885315641,toona_sinensis
23217,0.640383656,2.950484549,1.000000704,5.216615842,272.5107907,6.14736992,0.001300828,0.768055189,toona_sinensis
23218,0.67602919,2.992548243,1.027340879,5.059354556,173.3951064,6.456487533,0.001975728,0.736874843,toona_sinensis
23219,0.601931916,1.316635336,1.019137823,2.323563135,3.232382334,0.058064438,0.553340969,0.798547412,toona_sinensis
23220,0.435384887,1.245356651,1.004391613,2.356134782,3.461147294,0.057543047,0.583342442,0.900244411,toona_sinensis
23221,0.712525303,1.262013774,1.000024843,2.147447866,11.40175425,4.328427076,0.167598234,0.701646415,toona_sinensis
23222,0.248404017,1.214662526,1.025353557,2.332125617,3.972607516,0.064967685,0.535590198,0.968656515,toona_sinensis
23223,0.634980315,2.164216371,1.011331327,3.793153341,1.847676,0.042662805,0.356853951,0.772528317,toona_sinensis
23224,0.685994341,1.37177219,1.000007654,2.369864928,4.022542074,0.502430809,0.404512552,0.727606875,toona_sinensis
23225,0.581944909,4.456568907,1.047333389,7.715572279,139.6558697,7.221995979,0.001120048,0.813228211,toona_sinensis
23226,0.533129817,3.911441433,1.004027245,7.191689026,176.81663,7.494511329,0.00115266,0.84603345,toona_sinensis
23227,0.098063571,1.990290812,1.079861811,3.677311936,1.919124694,0.046842632,0.413038794,0.995180153,toona_sinensis
23228,0.618233597,3.680795111,1.000021375,6.573738995,272.4311386,8.632614629,0.000838511,0.785994414,toona_sinensis
23229,0.696423523,1.496680842,1.0166131,2.528735304,1.825949807,0.057138416,0.746936803,0.717631017,toona_sinensis
23230,0.610951991,2.158482641,1.004018285,3.851805863,2.192590612,0.040360565,0.303223574,0.791667648,toona_sinensis
23231,0.863033943,1.630752955,1.000016626,2.454480372,1.645981131,0.664187616,0.639805664,0.505145933,tsuga_canadensis
23232,0.615511431,1.322854282,1.002779219,2.358876892,4.61611827,0.040705587,0.383255366,0.788127958,tsuga_canadensis
23233,0.685994341,2.520264283,1.071688815,4.062770687,15.4616461,10.03553385,0.031178031,0.727606875,tsuga_canadensis
23234,0.64377806,1.338250709,1.001755421,2.358157006,4.516750942,0.043554988,0.381308583,0.765212264,tsuga_canadensis
23235,0.679072821,1.363627784,1.000006453,2.364612016,4.851907054,0.503122217,0.339851971,0.734070912,tsuga_canadensis
23236,0.699753651,2.388776389,1.050468107,3.898529181,25.89642833,12.32842708,0.020659238,0.71438423,tsuga_canadensis
23237,0.954056832,3.418659589,1.029500347,4.315664275,120.1499064,88.97056246,0.001586708,0.299625702,tsuga_canadensis
23238,0.394324935,2.619446489,1.03635323,4.850317356,2383.53529,80.9539104,0.000191652,0.91897108,tsuga_canadensis
23239,0.273861279,2.429383671,1.201878033,3.965369144,12.82358937,10.04737846,0.041472753,0.961769203,tsuga_canadensis
23240,0.694478859,2.57746789,1.017558491,4.355513581,54.20332093,22.20913887,0.008487992,0.71951311,tsuga_canadensis
23241,0.294645027,1.209768942,1.001945773,2.361237905,5.601661457,0.044541809,0.382810705,0.955606775,tsuga_canadensis
23242,0.705823298,3.141098081,1.148483452,4.672434824,248.5797675,30.30881531,0.001242965,0.708387939,tsuga_canadensis
23243,0.516953943,2.703450255,1.038087086,4.833543795,66.19835513,36.02775343,0.006450955,0.856013213,tsuga_canadensis
23244,0.685994341,2.994678415,1.074855646,4.813322643,17.67045268,13.62813837,0.019321842,0.727606875,tsuga_canadensis
23245,0.560686044,1.297015584,1.005084528,2.358987087,4.839009047,0.044584789,0.382315738,0.828028478,tsuga_canadensis
23246,0.645117408,2.466341928,1.002962138,4.337983288,173.1922503,37.81861456,0.002927232,0.764083457,tsuga_canadensis
23247,0.623695211,2.727167082,1.000500949,4.856472468,7520.368435,127.3746235,5.53E-05,0.78166763,tsuga_canadensis
23248,0.923500326,3.127759147,1.010466818,4.282733573,31.93450328,19.74264061,0.008055995,0.383597637,tsuga_canadensis
23249,0.663831055,1.360037716,1.006077898,2.362825199,4.355178245,0.042722595,0.381672359,0.747882564,tsuga_canadensis
23250,0.613571991,1.341975718,1.000015334,2.401614969,2.355063045,0.549363304,0.730122096,0.789638786,tsuga_canadensis
23251,0.8871202,3.103713814,1.000015406,4.536127231,78,58.97056246,0.003611762,0.461538462,tsuga_canadensis
23252,0.888742949,3.021970079,1.000007013,4.40722809,67.42734075,22.79187972,0.004396091,0.458405901,tsuga_canadensis
23253,0.38741019,1.240029804,1.005339542,2.370564787,5.392200691,0.044507269,0.37807828,0.921907449,tsuga_canadensis
23254,0.601329791,1.832981368,1.002836525,3.288208096,2642.539241,55.92134372,0.00034925,0.799000927,tsuga_canadensis
23255,0.796135824,2.785932395,1.001079576,4.466927744,7847.230266,161.0333041,4.84E-05,0.605117964,tsuga_canadensis
23256,0.732825338,2.764117177,1.002369308,4.633889836,5568.984716,95.16048739,7.11E-05,0.680416802,tsuga_canadensis
23257,0.34960907,1.23137545,1.007194635,2.368008819,5.467302057,0.041655704,0.37836797,0.936895671,tsuga_canadensis
23258,0.4168333,2.295452926,1.00000708,4.381949469,90.89829481,15.49264061,0.006541069,0.908982948,tsuga_canadensis
23259,0.998811645,1.960368451,1.000006917,2.055896742,13.67885635,19.88561805,0.010587421,0.048737018,tsuga_canadensis
23260,0.612829303,1.331191152,1.008199867,2.363736464,4.586767449,0.042516895,0.381010531,0.790215316,tsuga_canadensis
23261,0.949149238,1.598606819,1.000001739,2.101886952,6.980935421,0.408693068,0.128211529,0.314826499,tsuga_canadensis
23262,0.799305254,2.01068191,1.054125865,3.053668893,5.408326913,4.828427047,0.134684711,0.600925213,tsuga_canadensis
23263,0.592310608,1.307504431,1.002446164,2.355212216,4.722506646,0.04068263,0.384426621,0.805709714,tsuga_canadensis
23264,0.54469512,1.785822083,1.004907186,3.267439521,2134.795626,41.41573761,0.000457656,0.838634143,tsuga_canadensis
23265,0.545068091,2.470556684,1.001980782,4.532872467,7824.822266,113.2924576,6.52E-05,0.83839178,tsuga_canadensis
23266,0.799390011,2.587841607,1.016943847,4.073626184,41.05551797,19.7712361,0.010710278,0.600812458,tsuga_canadensis
23267,0.433981388,1.243810379,1.00270434,2.358009451,5.301223898,0.042484953,0.381824449,0.900921836,tsuga_canadensis
23268,0.616296306,1.320483538,1.002161987,2.355291174,4.627607502,0.042850498,0.38364235,0.787514357,tsuga_canadensis
23269,0.638748777,1.439911205,1.000017906,2.547755387,2.137264896,0.63300625,0.696564168,0.769415362,tsuga_canadensis
23270,0.836385746,1.455017602,1.000000616,2.252571453,4.876613851,0.057112552,0.27823138,0.548141299,tsuga_canadensis
23271,0.313786846,4.690526372,1.062038659,8.609997736,603.0232914,42.07303018,0.000236516,0.949493452,tsuga_canadensis
23272,0.684403694,1.372100999,1.006238868,2.357794361,4.247240559,0.043175679,0.383052059,0.729103273,tsuga_canadensis
23273,0.60764362,2.579517661,1.067011993,4.337529414,12.9059095,9.328427076,0.036083845,0.794209815,tsuga_canadensis
23274,0.509901951,1.531275273,1.010175867,2.819833814,1.593023198,0.746005005,0.835877033,0.860232527,tsuga_canadensis
23275,0.757772228,2.699846765,1.004881382,4.43987577,334.0898083,71.384776,0.001232391,0.652519157,tsuga_canadensis
23276,0.596854628,1.31721492,1.005383418,2.361369278,4.694344037,0.042390207,0.380878976,0.802349396,tsuga_canadensis
23277,0.95010668,3.096530459,1.021403223,3.977289364,28.85307609,19.53553385,0.008227712,0.311925147,tsuga_canadensis
23278,0.637252988,1.454275959,1.020116813,2.524240845,2.335676479,0.556032852,0.624993325,0.770654676,tsuga_canadensis
23279,0.345917733,1.428210987,1.036686533,2.670287555,5148.620083,80.43248954,0.000298685,0.938264846,tsuga_canadensis
23280,0.963646919,2.767244713,1.007362435,3.480965987,57.88878226,18.84737844,0.0047144,0.267178995,tsuga_canadensis
23281,0.404061018,1.826833863,1.087996142,3.214990552,14.94062322,8.16176041,0.062849337,0.914732034,tsuga_canadensis
23282,0.886636613,1.529202038,1.002058954,2.231811973,4.167208411,0.054715108,0.278691166,0.462466774,tsuga_canadensis
23283,0.566605909,1.300985114,1.006796884,2.356962435,4.818712674,0.043897625,0.381408997,0.823988922,tsuga_canadensis
23284,0.313824381,1.480353791,1.045156732,2.761233383,1724.3254,32.86903718,0.000830401,0.949481046,tsuga_canadensis
23285,0.569494797,1.562219551,1.000032877,2.846262535,15.20690633,8.656854153,0.083799117,0.821994937,tsuga_canadensis
23286,0.492435607,1.270675175,1.007099459,2.359852217,5.06380701,0.041275676,0.382200746,0.87034888,tsuga_canadensis
23287,0.764893614,1.457959107,1.0000129,2.397082204,2.40684879,0.576948883,0.584999172,0.644156626,tsuga_canadensis
23288,0.557086015,2.078183645,1.082817647,3.513076496,8.027729719,6.828427076,0.089789806,0.830454799,tsuga_canadensis
23289,0.433689326,1.249907189,1.004432365,2.365666149,5.283002078,0.045032956,0.379415833,0.901062467,tsuga_canadensis
23290,0.301260013,1.561272296,1.025468246,2.974261821,3719.290692,60.23675309,0.000346152,0.953542031,tsuga_canadensis
23291,0.814863136,3.089058833,1.001616968,4.871764814,5300.670539,122.5420657,5.77E-05,0.579653404,tsuga_canadensis
23292,0.740395367,1.352514744,1.002787362,2.255350307,6.033782245,0.056524157,0.273548581,0.67217163,tsuga_canadensis
23293,0.446131389,1.252577101,1.004605848,2.36271058,5.227124683,0.046160255,0.381699487,0.894967476,tsuga_canadensis
23294,0.645957265,2.460892086,1.000659232,4.336613238,2712.520763,211.2074548,0.000187707,0.763373573,tsuga_canadensis
23295,0.750670775,1.349557376,1.00118085,2.238534794,5.950676511,0.056622135,0.277625507,0.660676462,tsuga_canadensis
23296,0.445679411,2.328140053,1.004137097,4.394095096,32.67453137,13.32842708,0.017675506,0.89519264,tsuga_canadensis
23297,0.8,1.547177297,1.001552378,2.471646746,2.46835443,0.564904008,0.498210913,0.6,tsuga_canadensis
23298,0.085435766,1.076428301,1.000007643,2.148904413,454.9969475,37.49509374,0.005955929,0.996343681,tsuga_canadensis
23299,0.707106781,1.59728782,1.000024262,2.726674713,1.551072939,0.725331653,0.77011341,0.707106781,tsuga_canadensis
23300,0.965785233,1.72469776,1.000007101,2.171970933,68.12080772,20.32352082,0.010136091,0.259343177,tsuga_canadensis
23301,0.940421748,1.696417305,1.000015229,2.273181874,117.6435294,59.79898953,0.007024767,0.3400102,tsuga_canadensis
23302,0.995112753,2.288153334,1.000002681,2.514090693,175.5360045,61.19932636,0.001117828,0.098745174,tsuga_canadensis
23303,0.735214622,1.256965785,1.000016493,2.108945637,100.3194896,25.65685415,0.019080196,0.677834389,tsuga_canadensis
23304,0.326974154,1.221949525,1.005721013,2.363212523,5.533005627,0.042037472,0.379765076,0.945033281,tsuga_canadensis
23305,0.56463023,1.298529879,1.00452306,2.359591138,4.850502573,0.04247517,0.380403548,0.825343991,tsuga_canadensis
23306,0.688268956,1.419007847,1.000001039,2.448432509,3.306264185,0.059516896,0.459711909,0.725455612,tsuga_canadensis
23307,0.883816766,1.633910616,1.000008684,2.398287458,70.84331662,15.77520088,0.014420217,0.467833223,tsuga_canadensis
23308,0.959005896,2.541419957,1.001080308,3.25810334,307.0016287,61.98037497,0.001089833,0.283386119,tsuga_canadensis
23309,0.802639875,2.813067227,1.023775934,4.386663366,20.67741656,15.26632977,0.017963837,0.596463939,tsuga_canadensis
23310,0.894427191,2.163724028,1.077072906,2.907297001,5.590169944,7.828427076,0.102473277,0.447213595,tsuga_canadensis
23311,0.724285968,2.434741014,1.005118981,4.092544555,134.5903414,36.34802289,0.003802665,0.6894997,tsuga_canadensis
23312,0.526335316,2.66238057,1.005212739,4.900596253,2574.939137,92.98238658,0.000170911,0.850277093,tsuga_canadensis
23313,0.739600262,2.483379129,1.000013064,4.154754228,34.99841266,14.12363309,0.013992144,0.673046397,tsuga_canadensis
23314,0.638305383,1.340684276,1.005543953,2.359638837,4.506951341,0.042230801,0.381050059,0.769783241,tsuga_canadensis
23315,0.157464974,2.819933399,1.018495585,5.502907429,1372.507229,40.97774436,0.000287687,0.987524573,tsuga_canadensis
23316,0.785728626,1.390599887,1.002386609,2.245426193,5.565679473,0.056724013,0.275545405,0.618571359,tsuga_canadensis
23317,0.986187182,1.821093693,1.000007417,2.122714192,120.7476708,57.31370831,0.003823601,0.165634665,tsuga_canadensis
23318,0.474793293,2.424402897,1.002435898,4.54703732,1640.233587,41.03067932,0.000324373,0.88009734,tsuga_canadensis
23319,0.958411204,3.236253099,1.000009528,4.159810638,126.1427762,87.45584369,0.001642147,0.285390896,tsuga_canadensis
23320,0.944236005,1.638132958,1.000007153,2.177504513,129.0736224,30.48528123,0.006757394,0.329269445,tsuga_canadensis
23321,0.624695048,2.293705861,1.016943847,4.016730361,53.35936865,19.49509374,0.011015843,0.780868809,tsuga_canadensis
23322,0.497758413,1.276947129,1.005367216,2.371733844,5.057900631,0.042099732,0.378804584,0.867315722,tsuga_canadensis
23323,0.103078774,4.275131326,1.031371318,8.268108409,866.4760132,38.38177444,0.000198276,0.994673196,tsuga_canadensis
23324,0.610273704,2.623950775,1.000892405,4.698427111,7312.212987,122.9652982,6.15E-05,0.792190637,tsuga_canadensis
23325,0.534956764,2.474667307,1.00258475,4.553692668,8745.163371,136.9690629,5.82E-05,0.844879436,tsuga_canadensis
23326,0.926116789,1.770307386,1.000012423,2.4381024,1.486084829,0.595662247,0.536346626,0.377236918,tsuga_canadensis
23327,0.657579416,1.352260463,1.005491584,2.358083913,4.386793072,0.041509076,0.38369329,0.753385234,tsuga_canadensis
23328,0.948371385,1.615177454,1.000007703,2.127433932,214.4014925,55.31370831,0.004105103,0.317161971,tsuga_canadensis
23329,0.972464344,1.754958797,1.000008037,2.163937551,145.8903698,54.14213538,0.004284685,0.233051709,tsuga_canadensis
23330,0.519536435,1.279129781,1.005139062,2.359952105,5.006058128,0.041418774,0.380996389,0.854448297,tsuga_canadensis
23331,0.414113254,2.621446594,1.036254613,4.832358485,3748.522219,110.2228756,0.000121626,0.910225364,tsuga_canadensis
23332,0.469518141,1.09649907,1.000008037,2.064606534,276.3548444,25.82842708,0.009413773,0.882922825,tsuga_canadensis
23333,0.156173762,1.831732815,1.104346463,3.296963092,8.099382693,4.662741661,0.115541214,0.987729597,tsuga_canadensis
23334,0.331004772,1.225789356,1.006736259,2.366538225,5.495428692,0.040903255,0.379953903,0.94362908,tsuga_canadensis
23335,0.961017023,1.802793313,1.000009103,2.301225256,1.423625273,0.538589537,0.460623362,0.276489206,tsuga_canadensis
23336,0.868524761,2.853889315,1.000007616,4.268375005,57.16448004,18.71404513,0.005977272,0.495645781,tsuga_canadensis
23337,0.759392729,1.359412822,1.000008037,2.243872985,203.6479806,28.07106769,0.007969696,0.650632526,tsuga_canadensis
23338,0.869526531,2.275306126,1.003687859,3.386559345,73.41379876,10.52608567,0.007313481,0.493886233,tsuga_canadensis
23339,0.595873088,2.988000627,1.030384911,5.228725672,1464.503086,54.22820252,0.000237283,0.803078616,tsuga_canadensis
23340,0.51877894,2.449136074,1.000084434,4.542539589,5932.614501,86.82041443,8.77E-05,0.854908423,tsuga_canadensis
23341,0.494871659,1.450042523,1.000028542,2.710002934,1.774139071,0.790440083,0.837607366,0.868966076,tsuga_canadensis
23342,0.702483678,1.604177044,1.000000801,2.745867412,1.487281824,0.020130595,0.797137837,0.711699854,ulmus_americana
23343,0.619644568,3.236377926,1.028166849,5.618304534,332.7953969,9.679807464,0.000887727,0.784882545,ulmus_americana
23344,0.752035393,1.627737573,1.000000816,2.700614195,1.448721278,0.023659242,0.783511338,0.659122726,ulmus_americana
23345,0.751988587,1.592861907,1.000000779,2.64283639,1.564760835,0.024632124,0.757533615,0.659176126,ulmus_americana
23346,0.605245468,1.440979122,1.002098061,2.582636024,1.951588772,0.024702882,0.764872004,0.796038896,ulmus_americana
23347,0.676187644,1.600492749,1.034258592,2.687551158,1.519897927,0.021080282,0.787973274,0.736729442,ulmus_americana
23348,0.455320846,2.621275453,1.048856008,4.724260379,13.27397254,8.158192201,0.034311451,0.890327427,ulmus_americana
23349,0.545249757,2.263834888,1.065737927,3.904851188,10.33870828,8.437902768,0.058802982,0.838273644,ulmus_americana
23350,0.805830818,1.545776141,1.011714264,2.432604873,2.540563651,0.059208375,0.483313971,0.592145837,ulmus_americana
23351,0.164398987,1.501489009,1.013829946,2.941862841,1.737932152,0.863911197,0.801368263,0.986393924,ulmus_americana
23352,0.813815707,2.697629625,1.000827575,4.261757447,332.0436187,8.176102252,0.001208277,0.581123047,ulmus_americana
23353,0.649519053,1.489094357,1.000025034,2.621254657,1.737932152,0.748948651,0.799700786,0.760345316,ulmus_americana
23354,0.485752052,2.297905799,1.000021209,4.306406215,9.724325169,5.078427076,0.060875314,0.874096644,ulmus_americana
23355,0.464990555,1.226993098,1.000023301,2.313215378,43.67557161,13.26632984,0.047576972,0.885315641,ulmus_americana
23356,0.728324042,3.869403077,1.016352472,6.415928963,128.5158589,7.104517988,0.001574937,0.685232872,ulmus_americana
23357,0.328165062,1.502506861,1.059778045,2.756997561,1.72958664,0.663559125,0.803529888,0.944620396,ulmus_americana
23358,0.458850484,1.607981324,1.060195796,2.864276998,1.535677195,0.095569944,0.78804596,0.888513496,ulmus_americana
23359,0.349660941,1.19945836,1.000008521,2.32318269,93.34694903,9.888141069,0.023355956,0.936876313,ulmus_americana
23360,0.925771155,3.003314836,1.017312651,4.06838659,297.9934749,33.54247218,0.00093029,0.378084341,ulmus_americana
23361,0.333333333,1.571829934,1.003481112,3.043171786,1.402525847,0.338599688,0.905380554,0.942809042,ulmus_americana
23362,0.922442271,2.03287401,1.014245039,2.778261425,1.236471226,0.09149893,0.493983928,0.386135024,ulmus_americana
23363,0.913991387,4.460770671,1.028117457,6.099162233,116.4661705,19.56056195,0.001112769,0.405733589,ulmus_americana
23364,0.272462489,1.617946498,1.019279303,3.114632324,1.473820113,0.321348695,0.813570824,0.962166406,ulmus_americana
23365,0.795206226,2.124542235,1.00057626,3.410769694,13.74368542,9.380711754,0.047576972,0.606339063,ulmus_americana
23366,0.804610989,1.628670323,1.000015229,2.595738955,1.834424922,0.609680989,0.603387496,0.593802287,ulmus_americana
23367,0.879335026,2.882568765,1.000006675,4.255230115,107.6220238,31.98528123,0.003069229,0.476203645,ulmus_americana
23368,0.84016805,1.639553804,1.000015334,2.528687924,1.463419755,0.523342259,0.727909655,0.542326145,ulmus_americana
23369,0.898734617,3.399444773,1.000004041,4.890057661,133.4114875,30.15685412,0.001726345,0.438492975,ulmus_americana
23370,0.498272879,2.366935201,1.087263023,4.064440609,22.85780696,9.675127831,0.024395714,0.867020264,ulmus_americana
23371,0.566352114,2.482702524,1.023853942,4.42334092,10.92016483,8.242640585,0.046216486,0.824163384,ulmus_americana
23372,0.561609656,1.666612035,1.059530351,2.87445347,1.455724476,0.088090743,0.769643876,0.827402317,ulmus_americana
23373,0.238619995,1.546019561,1.059164537,2.877153813,1.699389635,0.088231744,0.77288242,0.97111302,ulmus_americana
23374,0.811147985,3.706753312,1.062849046,5.52723314,204.2264625,31.04999122,0.001042213,0.584840958,ulmus_americana
23375,0.707106781,1.414213548,1.000100017,2.413972101,2.828427125,4.828427076,0.538738839,0.707106781,ulmus_americana
23376,0.707106781,1.567509502,1.012238538,2.643552878,1.855204888,0.635620407,0.668560975,0.707106781,ulmus_americana
23377,0.165900379,1.437069858,1.010173064,2.825481737,1.990546933,0.55183314,0.763801178,0.986142517,ulmus_americana
23378,0.887411967,3.098194808,1.000022406,4.526290631,18.43908891,20.24264061,0.015325876,0.460977223,ulmus_americana
23379,0.775431697,1.777856915,1.000684971,2.898466332,1.285284877,0.09903304,0.733474772,0.631431456,ulmus_americana
23380,0.32163376,1.093163657,1.000011769,2.12821609,183.0604029,24.16176041,0.014343041,0.946864153,ulmus_americana
23381,0.453298414,3.228756456,1.112825029,5.48759854,28.29095389,10.14513449,0.010611485,0.891358821,ulmus_americana
23382,0.55021789,1.184519282,1.000007433,2.173601745,4.93575238,0.475529731,0.449746024,0.835021122,ulmus_americana
23383,0.751469149,1.539398532,1.000021717,2.55498929,1.62551593,0.682792722,0.780895243,0.65976823,ulmus_americana
23384,0.421637021,1.509949091,1.003495968,2.86908739,1.569400443,0.74283493,0.875450624,0.906764701,ulmus_americana
23385,0.466823873,1.304672019,1.006119507,2.443506071,5.877187017,0.501828401,0.31269323,0.884350311,ulmus_americana
23386,0.333333333,2.267850438,1.074814501,4.09931233,21.21320344,10.44974732,0.028755311,0.942809042,ulmus_americana
23387,0.775352251,1.890515938,1.075001035,2.869235928,1.125076887,0.099108776,0.741055021,0.631529008,ulmus_americana
23388,0.777517324,3.615238927,1.005652574,5.855624219,157.4703237,15.3194141,0.001446451,0.628861519,ulmus_americana
23389,0.909717652,2.3309496,1.000004307,3.298809533,40.88541415,7.059616028,0.011721657,0.415227399,ulmus_americana
23390,0.701702064,1.420477852,1.002563247,2.426307193,2.00509555,0.487744789,0.754234376,0.7124705,ulmus_americana
23391,0.818885772,1.529342592,1.009094938,2.385423472,203.8011033,10.54570014,0.006104739,0.573956525,ulmus_americana
23392,0.940439017,4.482560536,1.002300862,5.992674398,203.4984212,31.33087354,0.000581597,0.339962432,ulmus_americana
23393,0.208820186,1.71268089,1.028323062,3.294299461,155.4946944,7.79885033,0.006883467,0.977954053,ulmus_americana
23394,0.753829176,1.854503203,1.071866081,2.867002238,1.122712164,0.088003522,0.778387811,0.657070448,ulmus_americana
23395,0.801306123,1.682071534,1.002613206,2.681371494,169.5054535,8.708780849,0.006133539,0.598254542,ulmus_americana
23396,0.604858379,2.938494803,1.087646522,4.853153347,65.29931087,47.79898953,0.005497335,0.796333059,ulmus_glabra
23397,0.458380515,1.233418875,1.000000614,2.329625922,5.611259846,0.043058288,0.366554801,0.888756043,ulmus_glabra
23398,0.88934911,3.380039154,1.00380254,4.906831924,2299.08436,67.84802453,0.00010296,0.457228784,ulmus_glabra
23399,0.285714286,2.903297159,1.087996142,5.225726188,7.826237921,6.633164922,0.047576972,0.958314847,ulmus_glabra
23400,0.419422062,2.38380498,1.003036543,4.534034726,8050.226443,116.558981,6.85E-05,0.907791349,ulmus_glabra
23401,0.272303346,1.18500402,1.004540211,2.314719151,6.010413015,0.042737988,0.371898636,0.962211457,ulmus_glabra
23402,0.832050294,2.179100867,1.059778045,3.196752905,12.01850425,9.104569395,0.050506766,0.554700196,ulmus_glabra
23403,0.677246924,2.684887852,1.028471864,4.531295252,307.3097579,7.483049112,0.001384578,0.735755805,ulmus_glabra
23404,0.524404424,1.528601416,1.000031602,2.830069184,1.513723233,0.795533101,0.882044735,0.851469318,ulmus_glabra
23405,0.116247639,1.442170031,1.039773786,2.764603766,1.909046735,0.642283684,0.790815422,0.993220261,ulmus_glabra
23406,0.50464832,3.131178044,1.140450561,5.115874868,406.7971535,8.597423117,0.000783057,0.86332501,ulmus_glabra
23407,0.616640154,1.516703364,1.013830191,2.673742358,2.040944182,0.027084307,0.659324101,0.787245146,ulmus_glabra
23408,0.70583645,2.702277115,1.000171089,4.61571252,291.0605939,6.616955202,0.001434311,0.708374834,ulmus_glabra
23409,0.969367346,1.81218114,1.000000586,2.2572795,2.127766729,0.05491347,0.284544451,0.245615448,ulmus_glabra
23410,0.333333333,1.979184709,1.08043472,3.558917423,13.5764502,9.228427076,0.058992155,0.942809042,ulmus_glabra
23411,0.895266161,3.363181856,1.002511636,4.849406063,2997.766449,95.32757346,7.90E-05,0.445531706,ulmus_glabra
23412,0.748879898,1.621487597,1.001280296,2.692609398,1.494506263,0.028564917,0.766221931,0.662705741,ulmus_glabra
23413,0.196116135,2.086446874,1.263526571,3.270510059,50.99019514,42.14213538,0.014144466,0.980580676,ulmus_glabra
23414,0.274138846,3.298685645,1.204851238,5.370786737,214.2758261,8.836013984,0.001346198,0.961690123,ulmus_glabra
23415,0.677841769,3.18279129,1.001911584,5.51226717,190.3788936,7.104063368,0.001590236,0.735207819,ulmus_glabra
23416,0.739120046,1.635579279,1.00000078,2.737260366,1.547113817,0.023212449,0.729826476,0.673573721,ulmus_glabra
23417,0.32163376,1.516521866,1.010191859,2.92267457,1.484273537,0.85943215,0.919167626,0.946864153,ulmus_glabra
23418,0.762199179,3.462063043,1.002220571,5.690567543,227.0458888,8.191891088,0.001100962,0.647342576,ulmus_glabra
23419,0.707106781,1.414213552,1.000141428,2.413872157,2.828427125,6.828427076,0.538738836,0.707106781,ulmus_glabra
23420,0.71579068,1.545949554,1.01188795,2.59466393,1.827515153,0.031470943,0.696230245,0.698314902,ulmus_glabra
23421,0.258441874,1.175508469,1.000000604,2.311079769,6.114922094,0.042702126,0.371498868,0.96602681,ulmus_glabra
23422,0.59703917,2.804685448,1.019643654,4.957259322,301.4106619,8.694065417,0.001308399,0.802212085,ulmus_glabra
23423,0.514495755,1.546564192,1.000015334,2.872687997,2.470742328,0.634844802,0.52820498,0.857492926,ulmus_glabra
23424,0.75078863,1.654632483,1.000000687,2.74758572,1.595800262,0.022751146,0.688666241,0.660542529,ulmus_glabra
23425,0.653161234,3.10301996,1.009656571,5.400534556,325.0884022,7.824334741,0.000983986,0.757218861,ulmus_glabra
23426,0.799408065,2.721131053,1.014769994,4.292554124,12.69165572,7.078427076,0.031334742,0.600788437,ulmus_glabra
23427,0.695267018,3.483811751,1.004496173,5.961005099,318.0951308,8.039539039,0.000791545,0.718751538,ulmus_glabra
23428,0.440958552,1.469273569,1.013827085,2.749962981,1.656973787,0.85784214,0.875266437,0.897527468,ulmus_glabra
23429,0.32163376,1.516521866,1.010187697,2.922686611,1.484273537,0.85943215,0.919167626,0.946864153,ulmus_glabra
23430,0.501570533,3.330874818,1.036535787,5.993493434,354.4186885,7.936854514,0.000794363,0.865116755,ulmus_glabra
23431,0.502267877,2.998677087,1.012409328,5.523131045,330.7630195,7.675667926,0.001050174,0.864712079,ulmus_glabra
23432,0.557175254,3.0061279,1.00501761,5.474930193,332.8177882,7.401611977,0.001035055,0.830394928,ulmus_glabra
23433,0.509901951,1.449848981,1.019823933,2.644629281,1.911627837,0.59934583,0.777002024,0.860232527,ulmus_glabra
23434,0.356774959,3.099466568,1.075974979,5.571652201,330.5546171,7.717757956,0.000987665,0.93419036,ulmus_glabra
23435,0.903507903,3.248528123,1.040030003,4.462135179,28,21.65685415,0.008926427,0.428571429,ulmus_glabra
23436,0.656477698,1.322353573,1.004940363,2.308460319,4.70021268,0.042849945,0.374556198,0.754345433,ulmus_glabra
23437,0.989865497,4.306032437,1.000976909,4.912724591,387.2321581,36.13515767,0.000190475,0.14200809,ulmus_glabra
23438,0.451960499,2.394239079,1.018139417,4.449283788,45.01360741,12.62178924,0.012129264,0.892037952,ulmus_glabra
23439,0.32163376,2.30271946,1.082817647,4.140200323,9.153020145,8.047378421,0.064648661,0.946864153,ulmus_glabra
23440,0.755021526,1.403407739,1.000000716,2.323620535,4.124825146,0.046265945,0.369792628,0.655700004,ulmus_glabra
23441,0.971757972,1.832974929,1.000248931,2.264956084,2.05262588,0.054769676,0.281331797,0.235979754,ulmus_glabra
